store_name,medicine_name,date,current_stock,daily_demand,expiry_days_left,season,category,demand_trend,lead_time_days,inventory_status,unit_price,reorder_fee,distance_from_distributor_miles
Store E,Paracetamol_500mg,2024-02-26,385,30,296,winter,Pain Relief,stable,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-02-27,361,24,327,winter,Pain Relief,stable,5,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-02-28,330,31,75,winter,Pain Relief,increasing,5,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-02-29,301,29,78,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-01,276,25,162,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-02,566,32,272,winter,Pain Relief,increasing,6,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-03,536,30,120,winter,Pain Relief,stable,4,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-04,505,31,362,winter,Pain Relief,increasing,5,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-05,479,26,65,winter,Pain Relief,stable,2,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-06,455,24,224,winter,Pain Relief,stable,6,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-07,425,30,283,winter,Pain Relief,stable,4,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-08,403,22,364,winter,Pain Relief,decreasing,3,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-09,379,24,142,winter,Pain Relief,stable,6,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-10,354,25,241,winter,Pain Relief,stable,5,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-11,325,29,291,winter,Pain Relief,stable,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-12,300,25,152,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-13,272,28,129,winter,Pain Relief,stable,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-14,247,25,273,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-15,223,24,84,winter,Pain Relief,stable,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-16,198,25,168,winter,Pain Relief,stable,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-17,363,32,229,winter,Pain Relief,increasing,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-18,332,31,61,winter,Pain Relief,increasing,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-19,309,23,268,winter,Pain Relief,decreasing,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-20,278,31,348,winter,Pain Relief,increasing,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-21,251,27,327,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-22,229,22,147,winter,Pain Relief,decreasing,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-23,203,26,238,winter,Pain Relief,stable,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-24,181,22,119,winter,Pain Relief,decreasing,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-25,156,25,308,winter,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-26,126,30,328,winter,Pain Relief,stable,5,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-27,101,25,274,winter,Pain Relief,stable,4,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-28,79,22,156,winter,Pain Relief,decreasing,4,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-29,52,27,95,winter,Pain Relief,stable,2,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-30,207,28,363,winter,Pain Relief,stable,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-03-31,178,29,200,winter,Pain Relief,stable,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-01,461,32,116,summer,Pain Relief,increasing,7,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-02,431,30,264,summer,Pain Relief,stable,5,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-03,408,23,344,summer,Pain Relief,decreasing,3,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-04,385,23,317,summer,Pain Relief,decreasing,4,Surplus,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-05,356,29,70,summer,Pain Relief,stable,5,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-06,331,25,147,summer,Pain Relief,stable,2,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-07,302,29,75,summer,Pain Relief,stable,2,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-08,277,25,145,summer,Pain Relief,stable,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-09,252,25,83,summer,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-10,222,30,297,summer,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-11,197,25,106,summer,Pain Relief,stable,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-12,173,24,296,summer,Pain Relief,stable,5,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-13,149,24,78,summer,Pain Relief,stable,5,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-14,126,23,344,summer,Pain Relief,decreasing,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-15,100,26,94,summer,Pain Relief,stable,3,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-16,299,26,312,summer,Pain Relief,stable,2,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-17,276,23,197,summer,Pain Relief,decreasing,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-18,249,27,150,summer,Pain Relief,stable,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-19,218,31,312,summer,Pain Relief,increasing,2,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-20,193,25,288,summer,Pain Relief,stable,4,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-21,167,26,291,summer,Pain Relief,stable,7,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-22,138,29,166,summer,Pain Relief,stable,3,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-23,111,27,279,summer,Pain Relief,stable,4,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-24,80,31,210,summer,Pain Relief,increasing,7,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-25,50,30,279,summer,Pain Relief,stable,4,Critically Low,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-26,249,29,173,summer,Pain Relief,stable,2,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-27,226,23,216,summer,Pain Relief,decreasing,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-28,195,31,239,summer,Pain Relief,increasing,3,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-29,171,24,311,summer,Pain Relief,stable,6,Optimal,28.48,22.62,109
Store E,Paracetamol_500mg,2024-04-30,142,29,134,summer,Pain Relief,stable,7,Critically Low,28.48,22.62,109
Store E,Ibuprofen_400mg,2024-02-01,144,28,336,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-02,112,32,304,winter,Pain Relief,stable,7,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-03,83,29,328,winter,Pain Relief,stable,6,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-04,57,26,338,winter,Pain Relief,stable,6,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-05,326,28,227,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-06,302,24,343,winter,Pain Relief,decreasing,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-07,276,26,155,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-08,246,30,115,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-09,221,25,268,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-10,198,23,206,winter,Pain Relief,decreasing,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-11,175,23,109,winter,Pain Relief,decreasing,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-12,143,32,197,winter,Pain Relief,increasing,3,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-13,111,32,221,winter,Pain Relief,increasing,4,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-14,81,30,302,winter,Pain Relief,stable,2,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-15,50,31,339,winter,Pain Relief,stable,5,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-16,238,30,204,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-17,206,32,70,winter,Pain Relief,increasing,7,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-18,180,26,290,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-19,151,29,297,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-20,122,29,72,winter,Pain Relief,stable,4,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-21,99,23,61,winter,Pain Relief,decreasing,3,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-22,73,26,284,winter,Pain Relief,stable,5,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-23,394,24,319,winter,Pain Relief,decreasing,2,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-24,363,31,172,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-25,334,29,303,winter,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-26,307,27,146,winter,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-27,278,29,359,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-28,255,23,223,winter,Pain Relief,decreasing,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-02-29,227,28,82,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-01,196,31,149,winter,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-02,473,27,174,winter,Pain Relief,stable,7,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-03,450,23,162,winter,Pain Relief,decreasing,4,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-04,423,27,139,winter,Pain Relief,stable,2,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-05,400,23,94,winter,Pain Relief,decreasing,2,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-06,370,30,109,winter,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-07,340,30,206,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-08,309,31,303,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-09,281,28,212,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-10,248,33,167,winter,Pain Relief,increasing,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-11,223,25,170,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-12,198,25,70,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-13,166,32,157,winter,Pain Relief,increasing,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-14,139,27,340,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-15,109,30,170,winter,Pain Relief,stable,3,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-16,79,30,80,winter,Pain Relief,stable,6,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-17,324,25,183,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-18,294,30,229,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-19,267,27,356,winter,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-20,237,30,249,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-21,212,25,152,winter,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-22,186,26,153,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-23,159,27,309,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-24,133,26,241,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-25,102,31,214,winter,Pain Relief,stable,4,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-26,70,32,198,winter,Pain Relief,increasing,4,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-27,280,29,326,winter,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-28,254,26,311,winter,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-29,230,24,119,winter,Pain Relief,decreasing,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-30,202,28,185,winter,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-03-31,172,30,280,winter,Pain Relief,stable,7,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-01,354,32,117,summer,Pain Relief,increasing,7,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-02,329,25,249,summer,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-03,299,30,138,summer,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-04,273,26,208,summer,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-05,243,30,114,summer,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-06,213,30,152,summer,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-07,184,29,255,summer,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-08,152,32,222,summer,Pain Relief,increasing,3,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-09,122,30,313,summer,Pain Relief,stable,5,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-10,95,27,331,summer,Pain Relief,stable,7,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-11,68,27,363,summer,Pain Relief,stable,4,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-12,320,26,252,summer,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-13,292,28,202,summer,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-14,266,26,254,summer,Pain Relief,stable,7,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-15,235,31,78,summer,Pain Relief,stable,3,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-16,391,26,358,summer,Pain Relief,stable,6,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-17,367,24,86,summer,Pain Relief,decreasing,6,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-18,344,23,172,summer,Pain Relief,decreasing,3,Surplus,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-19,317,27,154,summer,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-20,289,28,183,summer,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-21,264,25,175,summer,Pain Relief,stable,4,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-22,237,27,224,summer,Pain Relief,stable,6,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-23,207,30,115,summer,Pain Relief,stable,5,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-24,181,26,260,summer,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-25,154,27,238,summer,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-26,121,33,95,summer,Pain Relief,increasing,6,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-27,97,24,335,summer,Pain Relief,decreasing,6,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-28,73,24,227,summer,Pain Relief,decreasing,2,Critically Low,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-29,284,25,213,summer,Pain Relief,stable,2,Optimal,22.78,19.27,109
Store E,Ibuprofen_400mg,2024-04-30,251,33,157,summer,Pain Relief,increasing,4,Optimal,22.78,19.27,109
Store E,Amoxicillin_500mg,2024-02-01,287,14,321,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-02,273,14,321,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-03,262,11,228,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-04,257,5,289,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-05,250,7,340,winter,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-06,243,7,192,winter,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-07,230,13,291,winter,Antibiotic,increasing,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-08,224,6,169,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-09,216,8,356,winter,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-10,205,11,163,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-11,196,9,94,winter,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-12,185,11,161,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-13,177,8,144,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-14,165,12,232,winter,Antibiotic,stable,6,Optimal,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-15,153,12,115,winter,Antibiotic,stable,5,Optimal,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-16,487,5,206,winter,Antibiotic,decreasing,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-17,476,11,128,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-18,465,11,204,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-19,460,5,254,winter,Antibiotic,decreasing,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-20,451,9,209,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-21,441,10,256,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-22,436,5,127,winter,Antibiotic,decreasing,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-23,426,10,136,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-24,419,7,350,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-25,408,11,95,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-26,397,11,313,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-27,388,9,293,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-28,376,12,75,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-02-29,362,14,353,winter,Antibiotic,increasing,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-01,357,5,71,winter,Antibiotic,decreasing,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-02,667,14,60,winter,Antibiotic,increasing,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-03,659,8,188,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-04,653,6,98,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-05,640,13,315,winter,Antibiotic,increasing,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-06,628,12,110,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-07,619,9,206,winter,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-08,612,7,343,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-09,606,6,160,winter,Antibiotic,stable,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-10,594,12,350,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-11,582,12,280,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-12,576,6,143,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-13,568,8,135,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-14,563,5,269,winter,Antibiotic,decreasing,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-15,552,11,292,winter,Antibiotic,stable,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-16,540,12,166,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-17,711,6,251,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-18,703,8,80,winter,Antibiotic,stable,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-19,689,14,136,winter,Antibiotic,increasing,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-20,679,10,116,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-21,671,8,123,winter,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-22,664,7,217,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-23,654,10,284,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-24,648,6,315,winter,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-25,641,7,221,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-26,627,14,90,winter,Antibiotic,increasing,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-27,618,9,61,winter,Antibiotic,stable,2,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-28,613,5,194,winter,Antibiotic,decreasing,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-29,607,6,323,winter,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-30,593,14,246,winter,Antibiotic,increasing,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-03-31,579,14,68,winter,Antibiotic,increasing,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-01,888,7,338,summer,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-02,879,9,213,summer,Antibiotic,stable,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-03,867,12,294,summer,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-04,854,13,258,summer,Antibiotic,increasing,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-05,849,5,148,summer,Antibiotic,decreasing,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-06,841,8,353,summer,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-07,827,14,219,summer,Antibiotic,increasing,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-08,822,5,101,summer,Antibiotic,decreasing,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-09,814,8,129,summer,Antibiotic,stable,6,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-10,805,9,305,summer,Antibiotic,stable,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-11,791,14,331,summer,Antibiotic,increasing,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-12,779,12,94,summer,Antibiotic,stable,4,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-13,765,14,169,summer,Antibiotic,increasing,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-14,755,10,69,summer,Antibiotic,stable,3,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-15,748,7,316,summer,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-16,1063,8,125,summer,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-17,1058,5,126,summer,Antibiotic,decreasing,5,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-18,1052,6,104,summer,Antibiotic,stable,7,Surplus,21.19,14.67,109
Store E,Amoxicillin_500mg,2024-04-19,1038,14,127,summer,Antibiotic,increasing,7,Surplus,21.19,14.67,109
